collision_date,latitude,longitude
2013-06-17,40.6957834,-73.9170713
2013-06-17,40.6485325,-73.9582623
2013-06-17,40.696785,-73.9565804
2013-06-18,40.6392972,-73.9840884
2013-06-18,40.60175,-73.9508012
2013-06-19,40.7125256,-73.9625508
2013-06-19,40.6739993,-73.9603914
2013-06-19,40.725523,-73.9574925
2013-06-19,40.6778618,-74.0123047
2013-06-19,40.5956716,-73.9850602
2013-06-20,40.6400689,-73.9868771
2013-06-20,40.6014529,-74.011633
2013-06-20,40.6960346,-73.9845292
2013-06-20,40.6663823,-73.8610809
2013-06-20,40.6004617,-73.9625344
2013-06-20,40.6233236,-73.9971218
2013-06-21,40.6068761,-73.9479487
2013-06-21,40.6561436,-73.9772979
2013-06-21,40.6794414,-73.8971296
2013-06-21,40.6703265,-73.8887724
2013-06-21,40.6756038,-73.8997232
2013-06-21,40.6547385,-73.9069229
2013-06-21,40.6482654,-73.9058004
2013-06-22,40.6523139,-73.9560111
2013-06-22,40.6694056,-73.9126017
2013-06-22,40.6848799,-73.9231026
2013-06-23,40.6374035,-73.9191651
2013-06-23,40.6737834,-73.8740365
2013-06-23,40.6667375,-73.902231
2013-06-23,40.6291662,-73.947326
2013-06-23,40.6240728,-73.9492753
2013-06-23,40.5913969,-73.9078675
2013-06-24,40.5938826,-73.990188
2013-06-24,40.6309121,-74.0143208
2013-06-25,40.6801883,-73.9679554
2013-06-25,40.6948926,-73.9534154
2013-06-25,40.6661692,-73.9888076
2013-06-25,40.6862336,-74.0004462
2013-06-25,40.616045,-73.9448294
2013-06-26,40.6100771,-74.0073112
2013-06-26,40.696197,-73.9887629
2013-06-26,40.576626,-73.98478
2013-06-26,40.6905012,-73.870947
2013-06-26,40.6088079,-73.953191
2013-06-26,40.6073017,-73.9197094
2013-06-27,40.6885651,-73.9301802
2013-06-27,40.6942605,-73.9103549
2013-06-28,40.6339615,-74.0147538
2013-06-28,40.6844232,-73.978388
2013-06-28,40.6981895,-73.9618989
2013-06-28,40.6826929,-73.9904237
2013-06-29,40.6485398,-73.9242472
